Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:64652000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
64652000;2;01/07/1978;;1;1;477,637;4,206;81,697;25;6;1;1;1;;0;4,556;4,556;4,556;4,556;4,556;4,206;4,206;4,206;4,206;4,206;4,206;4,206;4,206;4,206;7,759;55,032;58,411;65,348;87,495;117,743;254,112;311,598;168,994;259,434;477,637;297,594;117,743;70,701;50,079;39,088;33,189;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64652000;2;01/08/1978;;1;1;150,543;11,286;24,518;14;10;1;1;1;;0;26,554;21,655;20,177;17,438;15,162;13,183;13,183;13,183;12,224;11,286;11,286;13,183;58,411;150,543;72,513;43,698;33,189;26,554;20,177;17,438;17,438;17,438;16,174;15,162;13,183;13,183;11,286;11,286;11,286;11,286;11,286;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64652000;2;01/09/1978;;1;1;569,901;10,37;99,882;8;1;1;1;1;;0;10,37;10,37;10,37;15,162;243,57;275,595;192,938;569,901;461,685;166,653;97,276;65,348;51,714;43,698;68,902;87,495;141,561;95,295;65,348;51,714;50,079;42,144;34,636;30,23;26,554;20,177;20,177;16,174;16,174;15,162;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64652000;2;01/10/1978;;1;1;18,772;7,759;11,077;19;25;1;1;1;;0;15,162;13,183;13,183;13,183;12,224;11,286;11,286;10,37;10,37;9,476;9,476;9,476;9,476;8,605;8,605;8,605;8,605;9,476;18,772;15,162;14,163;11,286;10,37;9,476;7,759;7,759;9,476;9,476;12,224;12,224;13,183;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64652000;2;01/11/1978;;1;1;95,295;7,759;20,023;22;19;1;1;1;;0;13,183;11,286;9,476;14,163;18,772;17,438;15,162;15,162;13,183;11,286;12,224;11,286;13,183;13,183;9,476;8,605;9,476;8,605;7,759;20,177;21,655;95,295;48,459;36,102;26,554;18,772;26,554;30,23;26,554;17,438;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64652000;2;01/12/1978;;1;1;17,438;4,556;9,595;7;24;1;1;1;;0;15,162;13,183;11,286;9,476;8,605;15,162;17,438;16,174;14,163;11,286;11,286;9,476;7,759;7,759;10,37;8,605;7,759;7,759;9,476;5,279;4,913;4,913;4,913;4,556;6,144;13,183;9,476;8,605;7,759;7,759;7,759;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64652000;2;01/01/1979;;1;1;15,162;3,207;6,435;4;24;1;1;1;;0;7,759;8,605;9,476;15,162;11,286;9,476;14,163;10,37;7,759;6,144;4,913;4,913;4,913;4,556;4,206;3,865;3,865;3,865;3,532;3,532;3,532;3,532;3,532;3,207;3,207;3,207;5,279;4,913;9,476;9,476;7,759;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64652000;2;01/02/1979;;1;1;33,189;3,532;8,801;14;8;1;1;1;;0;6,144;4,556;4,206;4,206;4,206;3,865;3,865;3,532;3,532;4,206;20,177;15,162;32,198;33,189;17,438;11,286;9,476;7,759;7,759;6,144;5,279;5,279;5,279;5,279;5,279;6,938;5,279;4,913;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
64652000;2;01/03/1979;;1;1;14,163;3,532;5,581;12;27;1;1;1;;0;4,913;4,913;4,913;4,913;4,913;4,913;4,556;4,556;4,556;4,913;6,144;14,163;13,183;11,286;9,476;7,759;5,279;4,913;4,913;4,913;4,556;4,206;4,206;4,206;4,206;3,865;3,532;3,532;3,532;3,532;3,532;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64652000;2;01/04/1979;;1;1;13,183;3,532;5,426;6;1;1;1;1;;0;3,532;3,532;4,206;7,759;9,476;13,183;7,759;6,938;7,759;4,913;4,913;4,913;4,206;4,206;4,206;3,865;3,865;5,279;4,913;4,913;4,913;4,556;4,913;4,206;4,913;5,279;4,913;4,913;4,913;4,913;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64652000;2;01/05/1979;;1;1;631,733;4,913;93,552;15;2;1;1;1;;0;5,279;4,913;4,913;17,438;42,144;30,23;61,85;89,426;159,688;372,473;115,644;76,179;115,644;480,847;631,733;183,246;85,576;63,592;42,144;33,189;60,123;24,841;23,209;20,177;20,177;20,177;18,772;20,177;23,209;26,554;26,554;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64652000;2;01/06/1979;;1;1;21,655;4,913;10,019;2;18;1;1;1;;0;20,177;21,655;15,162;14,163;12,224;11,286;11,286;11,286;9,476;9,476;9,476;11,286;11,286;11,286;11,286;9,476;9,476;4,913;4,913;4,913;7,759;7,759;6,144;6,144;7,759;7,759;7,759;7,759;7,759;9,476;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64652000;2;01/07/1979;;1;1;36,102;7,759;12,313;27;24;1;1;1;;0;9,476;9,476;11,286;11,286;11,286;11,286;11,286;9,476;9,476;11,286;13,183;12,224;12,224;11,286;11,286;11,286;9,476;9,476;9,476;9,476;9,476;9,476;9,476;7,759;9,476;23,209;36,102;20,177;15,162;13,183;13,183;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64652000;2;01/08/1979;;1;1;246,193;11,286;52,948;16;3;1;1;1;;0;13,183;13,183;11,286;11,286;26,554;23,209;20,177;17,438;13,183;11,286;11,286;11,286;11,286;13,183;76,179;246,193;238,349;173,706;95,295;95,295;76,179;76,179;67,118;58,411;58,411;58,411;42,144;26,554;18,772;13,183;13,183;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64652000;2;01/09/1979;;1;1;928,326;4,913;134,314;14;7;1;1;1;;0;32,198;26,554;18,772;16,174;13,183;12,224;4,913;4,913;18,772;23,209;58,411;402,583;286,531;928,326;480,847;343,078;159,688;95,295;76,179;67,118;42,144;95,295;95,295;76,179;76,179;67,118;42,144;42,144;95,295;328,656;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64652000;2;01/10/1979;;1;1;477,637;4,913;101,749;1;21;2;2;2;;0;477,637;137,133;91,37;76,179;67,118;42,144;314,422;402,583;343,078;314,422;95,295;76,179;55,032;42,144;42,144;42,144;42,144;42,144;26,554;13,183;4,913;23,209;21,655;21,655;21,655;24,841;28,349;36,102;42,144;68,902;117,743;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;
64652000;2;01/11/1979;;1;1;137,133;4,913;49,397;9;14;2;2;2;;0;132,748;99,269;78,032;61,85;48,459;39,088;42,144;76,179;137,133;95,295;95,295;42,144;26,554;4,913;4,913;15,162;26,554;34,636;58,411;45,269;42,144;42,144;18,772;30,23;32,198;36,102;34,636;30,23;26,554;24,841;;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;;
64652000;2;01/12/1979;;1;1;220,347;4,913;47,67;4;3;2;2;2;;0;24,841;26,554;4,913;220,347;195,384;137,133;91,37;76,179;58,411;50,079;42,144;30,23;30,23;32,198;34,636;37,586;42,144;43,698;34,636;30,23;30,23;30,23;28,349;23,209;21,655;18,772;17,438;17,438;16,174;16,174;15,162;2;2;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
64652000;2;01/01/1980;;1;1;85,576;12,224;28,998;25;5;2;2;2;;0;15,162;15,162;14,163;13,183;12,224;12,224;14,163;20,177;30,23;32,198;23,209;20,177;17,438;16,174;14,163;13,183;13,183;16,174;23,209;23,209;18,772;26,554;45,269;51,714;85,576;72,513;67,118;58,411;43,411;36,403;34,19;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;
64652000;2;01/02/1980;;1;1;89,612;25,972;37,788;29;18;1;1;1;;0;36,403;64,766;48,389;36,403;33,108;33,108;33,108;34,19;33,108;29,954;32,041;34,19;32,041;29,954;28,935;27,931;27,931;25,972;25,972;27,931;29,954;27,931;25,972;27,931;30,99;34,19;73,751;80,096;89,612;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
64652000;2;01/03/1980;;1;1;109,566;18,783;48,434;1;31;1;1;1;;0;109,566;99,439;89,612;80,096;64,766;57,682;50,97;38,677;38,677;36,403;33,108;34,19;36,403;38,677;49,672;64,766;61,889;57,682;50,97;48,389;44,633;42,204;41,013;38,677;36,403;33,108;27,931;27,931;25,972;23,153;18,783;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64652000;2;01/04/1980;;1;1;33,108;18,783;23,788;12;7;1;1;1;;0;23,153;25,972;27,931;26,943;28,935;29,954;18,783;18,783;18,783;23,153;25,972;33,108;27,931;18,783;18,783;25,972;25,972;25,972;27,931;27,931;27,931;25,972;23,153;23,153;18,783;18,783;18,783;18,783;18,783;18,783;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64652000;2;01/05/1980;;1;1;152,77;8,825;27,096;22;3;2;2;2;;0;10,57;10,57;8,825;8,825;8,825;9,629;9,629;9,629;8,825;9,629;12,405;14,386;13,377;12,405;11,469;10,57;10,57;10,57;10,57;21,213;89,166;152,77;89,166;79,622;70,414;53,076;21,213;18,79;16,515;13,377;13,377;1;1;1;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;
64652000;2;01/06/1980;;1;1;66,829;8,825;16,772;27;24;2;2;2;;0;16,515;12,405;12,405;12,405;12,405;12,405;12,405;12,405;11,469;11,469;10,57;10,57;10,57;12,405;13,377;13,377;12,405;11,469;10,57;10,57;10,57;10,57;9,629;8,825;12,405;21,213;66,829;53,076;35,526;32,369;;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;;
64652000;2;01/07/1980;;1;1;113,359;14,386;32,862;11;25;2;2;2;;0;23,782;32,369;44,058;45,875;40,535;33,929;27,91;23,782;26,497;65,058;113,359;85,309;61,559;45,875;38,829;32,369;27,91;23,782;22,479;21,213;18,79;17,634;16,515;15,432;14,386;14,386;14,386;14,386;14,386;15,432;26,497;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
64652000;2;01/08/1980;;1;1;74,056;16,515;30,479;27;18;2;2;2;;0;37,159;29,36;23,782;18,79;17,634;18,79;21,213;25,121;35,526;45,875;44,058;35,526;27,91;23,782;21,213;19,983;18,79;16,515;16,515;16,515;16,515;17,634;19,983;22,479;30,846;54,742;74,056;66,829;53,076;42,278;32,369;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
64652000;2;01/09/1980;;1;1;696,789;12,405;98,653;22;7;1;1;1;;0;26,497;23,782;21,213;18,79;16,515;14,386;12,405;12,405;61,559;262,725;164,333;109,205;74,056;56,423;38,829;37,159;30,846;25,121;15,432;58,12;410,544;696,789;279,055;130,434;53,076;54,742;59,832;65,058;70,414;59,832;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64652000;2;01/10/1980;;1;1;77,753;16,515;30,481;1;26;2;2;2;;0;77,753;59,832;47,728;40,535;33,929;30,846;29,36;33,929;40,535;42,278;40,535;37,159;32,369;30,846;29,36;27,91;25,121;22,479;22,479;21,213;21,213;18,79;18,79;18,79;17,634;16,515;16,515;17,634;21,213;26,497;25,121;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
64652000;2;01/11/1980;;1;1;22,479;9,629;15,142;1;20;2;2;2;;0;22,479;21,213;18,79;16,515;15,432;15,432;17,634;19,983;22,479;21,213;19,983;17,634;15,432;13,377;12,405;11,469;10,57;10,57;10,57;9,629;9,629;11,469;14,386;14,386;15,432;13,377;11,469;11,469;14,386;15,432;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;
64652000;2;01/12/1980;;1;1;522,84;8,825;90,138;23;13;2;2;2;;0;15,432;16,515;19,983;26,497;15,432;9,629;12,405;17,634;19,983;15,432;13,377;11,469;8,825;15,432;32,369;25,121;9,629;11,469;14,386;53,076;123,945;410,544;522,84;441,782;306,927;200,512;121,805;99,032;77,753;68,615;56,423;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64652000;2;01/01/1981;;1;1;252,006;13,377;63,798;14;31;1;1;1;;0;47,728;40,535;33,929;27,91;30,846;44,058;47,728;40,535;33,929;44,058;58,12;75,898;130,434;252,006;188,211;85,309;68,615;61,559;79,622;101,042;95,048;75,898;61,559;51,426;45,875;40,535;33,929;27,91;22,479;17,634;13,377;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64652000;2;01/02/1981;;1;1;68,615;8,825;29,598;8;17;1;1;1;;0;17,634;23,782;30,846;40,535;51,426;58,12;59,832;68,615;51,426;44,058;37,159;30,846;25,121;19,983;14,386;9,629;8,825;8,825;11,469;15,432;19,983;25,121;30,846;32,369;30,846;25,121;19,983;16,515;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
64652000;2;01/03/1981;;1;1;25,121;8,825;14,69;8;13;2;2;2;;0;22,479;17,634;15,432;19,983;22,479;17,634;19,983;25,121;22,479;17,634;13,377;9,629;8,825;8,825;8,825;18,79;17,634;17,634;16,515;15,432;13,377;11,469;10,57;10,57;10,57;10,57;10,57;10,57;10,57;10,57;9,629;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
64652000;2;01/04/1981;;1;1;68,615;6,449;13,33;28;10;2;2;2;;0;9,629;8,825;8,825;8,026;8,026;8,026;7,234;7,234;7,234;6,449;6,449;6,449;6,449;6,449;6,449;7,234;8,026;7,234;7,234;7,234;7,234;7,234;7,234;7,234;7,234;9,629;23,782;68,615;61,559;51,426;;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64652000;2;01/05/1981;;1;1;61,559;8,026;15,959;4;26;2;2;2;;0;27,91;17,634;15,432;61,559;44,058;33,929;35,526;19,983;15,432;11,469;13,377;17,634;13,377;9,629;8,825;11,469;10,57;10,57;9,629;9,629;9,629;9,629;8,825;8,825;8,825;8,026;8,825;9,629;8,825;8,026;8,026;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;1;1;2;1;2;1;2;2;
64652000;2;01/06/1981;;1;1;30,846;7,234;12,321;17;2;2;2;2;;0;8,026;7,234;8,825;8,825;7,234;12,405;12,405;12,405;10,57;8,825;8,825;8,825;8,825;7,234;7,234;21,213;30,846;25,121;19,983;17,438;15,4;14,503;13,616;11,875;11,022;10,181;10,181;10,181;10,181;10,181;;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64652000;2;01/07/1981;;1;1;11,022;5,384;6,948;3;17;2;2;2;;0;10,181;10,181;11,022;10,181;8,538;8,538;8,538;6,952;6,952;6,952;6,952;6,952;6,183;6,183;6,183;6,183;5,384;5,384;6,183;6,183;5,384;5,384;5,384;8,538;5,384;5,384;5,384;6,183;6,183;6,183;6,183;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;2;1;1;1;2;2;2;2;
64652000;2;01/08/1981;;1;1;6,183;4,291;5,101;1;24;2;2;2;;0;6,183;5,384;5,384;5,012;5,012;5,012;5,012;5,012;5,384;6,183;6,183;6,183;6,183;6,183;5,384;5,384;5,384;5,384;5,012;5,012;4,647;4,647;4,647;4,291;4,291;4,291;4,291;4,291;4,291;4,291;4,291;2;1;1;2;2;1;1;1;1;2;2;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;
64652000;2;01/09/1981;;1;1;6,183;2,95;4,141;26;16;2;2;2;;0;4,291;4,291;4,291;4,291;4,291;4,647;4,291;3,942;3,942;3,942;3,602;3,602;3,271;3,271;3,271;2,95;2,95;2,95;2,95;3,271;3,602;3,942;4,647;4,647;5,384;6,183;5,384;5,384;5,384;5,384;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;;
64652000;2;01/10/1981;;1;1;270,175;5,384;54,652;16;1;1;1;1;;0;5,384;5,384;5,384;8,538;13,616;24,841;42,144;48,459;46,856;24,841;18,772;15,4;15,4;13,616;39,088;270,175;222,893;91,37;45,269;39,088;43,698;42,144;34,636;26,554;16,307;28,349;192,938;124,107;93,326;55,032;40,607;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64652000;2;01/11/1981;;1;1;109,415;10,181;32,575;19;18;1;1;1;;0;37,586;33,189;36,102;37,586;33,189;31,76;37,586;36,102;39,088;83,67;56,714;26,554;18,772;15,4;15,4;14,503;12,74;10,181;109,415;81,778;56,714;39,088;21,655;16,307;12,74;11,875;11,022;10,181;10,181;20,177;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64652000;2;01/12/1981;;1;1;529,761;24,841;134,404;27;20;1;1;1;;0;157,387;286,531;132,748;79,898;56,714;141,561;345,985;225,447;119,853;85,576;65,348;51,714;39,088;30,23;60,123;51,714;43,698;37,586;31,76;24,841;143,791;207,753;212,764;178,457;148,282;134,935;529,761;286,531;117,743;83,67;55,032;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64652000;2;01/01/1982;;1;1;195,384;8,538;38,419;10;30;1;1;1;;0;42,144;50,079;85,576;61,85;50,079;42,144;34,636;26,554;68,902;195,384;99,269;68,902;48,459;40,607;31,76;26,554;17,438;20,177;20,177;17,438;16,307;15,4;17,438;15,4;15,4;13,616;11,875;10,181;10,181;8,538;8,538;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64652000;2;01/02/1982;;1;1;31,76;10,181;17,578;13;1;1;1;1;;0;10,181;12,74;16,307;20,177;16,307;13,616;11,875;11,875;14,503;17,438;21,655;28,349;31,76;24,841;18,772;15,4;14,503;15,4;11,875;10,181;10,181;12,74;16,307;20,177;20,177;24,841;28,349;21,655;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
64652000;2;01/03/1982;;1;1;58,411;5,384;14,347;23;12;1;1;1;;0;17,438;14,503;11,875;10,181;8,538;6,952;6,952;6,952;6,952;6,952;11,022;5,384;5,384;5,384;5,384;8,538;10,181;11,022;11,875;10,181;10,181;31,76;58,411;45,269;30,23;21,655;16,307;13,616;13,616;11,875;10,181;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64652000;2;01/04/1982;;1;1;9,352;4,291;5,321;1;25;2;2;2;;0;9,352;6,952;6,952;6,952;6,183;5,384;5,384;5,384;5,384;5,012;4,647;5,012;5,384;5,384;5,384;5,384;5,384;5,384;5,012;5,012;5,012;4,647;4,647;4,647;4,291;4,291;4,291;4,291;4,291;4,291;;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;1;2;1;2;1;2;2;2;2;2;2;1;2;;
64652000;2;01/05/1982;;1;1;11,022;3,602;5,396;28;4;2;2;2;;0;3,942;3,942;3,942;3,602;3,602;3,602;3,602;3,602;3,602;3,602;3,942;4,291;4,647;5,384;5,384;5,012;8,538;5,384;5,012;4,647;4,291;3,942;3,942;5,012;6,183;7,737;9,352;11,022;11,022;8,538;6,952;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;2;2;2;2;
64652000;2;01/06/1982;;1;1;790,638;4,647;142,271;26;10;2;2;2;;0;6,183;8,538;5,012;5,012;5,012;5,012;5,012;8,538;8,538;4,647;7,737;246,193;402,583;126,251;95,295;79,898;83,67;76,179;67,118;60,123;56,714;56,714;87,495;192,938;628,248;790,638;677,561;207,753;141,561;121,974;;2;2;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64652000;2;01/07/1982;;1;1;742,854;23,003;142,968;10;31;1;1;1;;0;105,321;91,37;78,032;65,348;56,714;50,079;43,698;70,701;460,185;742,854;228,283;121,854;306,654;270,659;141,495;99,099;134,849;413,097;323,72;119,727;83,477;74,137;65,141;53,159;46,653;40,203;34,956;31,694;30,132;25,721;23,003;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64652000;2;01/08/1982;;1;1;53,159;15,89;28,964;3;28;1;1;1;;0;25,721;34,956;53,159;53,159;43,498;41,946;51,508;40,203;33,302;27,146;23,003;20,462;20,462;20,462;18,092;18,092;18,092;30,132;43,498;38,407;38,407;34,956;27,146;23,003;20,462;18,092;16,97;15,89;15,89;15,89;15,89;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64652000;2;01/09/1982;;1;1;15,89;5,651;10,666;1;30;1;1;1;;0;15,89;15,89;14,851;14,851;13,748;13,748;13,748;13,748;13,748;12,593;11,48;11,48;11,48;11,48;11,48;11,48;9,385;9,385;9,385;9,385;9,385;8,403;7,209;7,209;7,209;6,81;6,417;6,417;6,03;5,651;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64652000;2;01/10/1982;;1;1;185,743;5,651;53,824;12;1;1;1;1;;0;5,651;5,651;5,651;5,651;5,651;6,417;7,209;10,41;36,658;97,103;178,518;185,743;103,13;75,978;56,506;48,255;56,506;68,697;115,507;70,496;49,874;38,407;28,616;24,34;25,721;45,067;77,833;68,697;59,915;54,825;49,874;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64652000;2;01/11/1982;;1;1;610,274;23,003;222,129;29;5;1;1;1;;0;43,498;36,658;31,694;27,146;23,003;27,146;31,694;49,874;58,203;81,582;202,937;466,579;425,503;259,861;592,973;535,297;143,731;109,265;93,146;75,978;81,582;228,283;202,937;197,978;413,097;349,836;485,919;460,185;610,274;318;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64652000;2;01/12/1982;;1;1;243,917;34,956;101,777;22;30;1;1;1;;0;164,33;164,33;121,854;89,24;75,978;83,477;101,108;119,727;95,118;70,496;53,159;45,067;46,653;111,334;99,099;81,582;202,937;143,731;119,727;97,103;137,053;243,917;236,061;121,854;81,582;59,915;41,946;38,407;38,407;34,956;34,956;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64652000;2;01/01/1983;;1;1;107,208;23,003;45,869;5;13;1;1;1;;0;34,956;33,302;31,694;30,132;107,208;89,24;61,642;46,653;36,658;31,694;28,616;25,721;23,003;31,694;41,946;53,159;68,697;70,496;45,067;79,701;63,384;48,255;41,946;38,407;34,956;28,616;24,34;25,721;41,946;48,255;54,825;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64652000;2;01/02/1983;;1;1;72,31;18,092;35,392;28;15;1;1;1;;0;49,874;45,067;45,067;41,946;38,407;38,407;34,956;31,694;30,132;28,616;25,721;24,34;23,003;20,462;18,092;18,092;28,616;41,946;36,658;48,255;63,384;41,946;31,694;28,616;25,721;23,003;34,956;72,31;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
64652000;2;01/03/1983;;1;1;753,945;21,711;114,991;4;31;1;1;1;;0;132,656;150,504;202,937;753,945;492,419;495,678;257,183;169,019;103,13;68,697;61,642;58,203;54,825;49,874;45,067;40,203;38,407;34,956;34,956;33,302;31,694;31,694;28,616;28,616;25,721;25,721;24,34;23,003;23,003;23,003;21,711;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64652000;2;01/04/1983;;1;1;589,531;11,48;118,293;26;16;1;1;1;;0;21,711;20,462;20,462;19,255;18,092;18,092;18,092;16,97;16,97;15,89;15,89;14,851;13,748;13,748;13,748;11,48;11,48;11,48;476,219;367,584;207,934;164,33;107,208;193,056;453,818;589,531;303,837;164,33;89,24;139,268;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
